 2.0130106e+07, 3.0000000e+00, 3.2250000e+01, 4.4345000e+04, 4.4345000e+04
 2.0130106e+07, 4.0000000e+00, 3.2410000e+01, 4.4067000e+04, 4.4067000e+04
 2.0130106e+07, 5.0000000e+00, 3.2450000e+01, 4.4134000e+04, 4.4134000e+04
 2.0130106e+07, 6.0000000e+00, 3.2800000e+01, 4.4641000e+04, 4.4641000e+04
 2.0130106e+07, 7.0000000e+00, 3.3270000e+01, 4.5736000e+04, 4.5736000e+04
 2.0130106e+07, 8.0000000e+00, 3.2970000e+01, 4.7134000e+04, 4.7134000e+04
 2.0130106e+07, 9.0000000e+00, 3.3650000e+01, 4.8601000e+04, 4.8601000e+04
 2.0130106e+07, 1.0000000e+01, 3.4250000e+01, 4.9839000e+04, 4.9839000e+04
 2.0130106e+07, 1.1000000e+01, 3.5010000e+01, 5.1058000e+04, 5.1058000e+04
 2.0130106e+07, 1.2000000e+01, 3.5940000e+01, 5.1738000e+04, 5.1738000e+04
 2.0130106e+07, 1.3000000e+01, 3.5790000e+01, 5.1743000e+04, 5.1743000e+04
 2.0130106e+07, 1.4000000e+01, 3.5020000e+01, 5.1714000e+04, 5.1714000e+04
 2.0130106e+07, 1.5000000e+01, 3.4850000e+01, 5.1959000e+04, 5.1959000e+04
 2.0130106e+07, 1.6000000e+01, 3.5180000e+01, 5.3239000e+04, 5.3239000e+04
 2.0130106e+07, 1.7000000e+01, 3.5900000e+01, 5.4580000e+04, 5.4580000e+04
 2.0130106e+07, 1.8000000e+01, 3.7090000e+01, 5.5054000e+04, 5.5054000e+04
 2.0130106e+07, 1.9000000e+01, 3.7650000e+01, 5.4611000e+04, 5.4611000e+04
 2.0130106e+07, 2.0000000e+01, 3.7390000e+01, 5.3503000e+04, 5.3503000e+04
 2.0130106e+07, 2.1000000e+01, 3.6990000e+01, 5.2220000e+04, 5.2220000e+04
 2.0130106e+07, 2.2000000e+01, 3.6100000e+01, 5.1122000e+04, 5.1122000e+04
 2.0130106e+07, 2.3000000e+01, 3.6000000e+01, 4.9213000e+04, 4.9213000e+04
 2.0130106e+07, 0.0000000e+00, 3.4930000e+01, 4.7156000e+04, 4.7156000e+04
 2.0130107e+07, 1.0000000e+00, 3.4970000e+01, 4.6057000e+04, 4.6057000e+04
 2.0130107e+07, 2.0000000e+00, 3.3710000e+01, 4.5168000e+04, 4.5168000e+04
 2.0130107e+07, 3.0000000e+00, 3.3130000e+01, 4.4715000e+04, 4.4715000e+04
 2.0130107e+07, 4.0000000e+00, 3.3230000e+01, 4.4840000e+04, 4.4840000e+04
 2.0130107e+07, 5.0000000e+00, 3.4100000e+01, 4.5736000e+04, 4.5736000e+04
 2.0130107e+07, 6.0000000e+00, 3.5680000e+01, 4.8206000e+04, 4.8206000e+04
 2.0130107e+07, 7.0000000e+00, 3.8510000e+01, 5.2410000e+04, 5.2410000e+04
 2.0130107e+07, 8.0000000e+00, 4.0660000e+01, 5.6801000e+04, 5.6801000e+04
 2.0130107e+07, 9.0000000e+00, 4.2480000e+01, 5.8004000e+04, 5.8004000e+04
 2.0130107e+07, 1.0000000e+01, 4.2080000e+01, 5.7798000e+04, 5.7798000e+04
 2.0130107e+07, 1.1000000e+01, 4.1970000e+01, 5.7959000e+04, 5.7959000e+04
 2.0130107e+07, 1.2000000e+01, 4.1370000e+01, 5.7892000e+04, 5.7892000e+04
 2.0130107e+07, 1.3000000e+01, 4.0300000e+01, 5.7433000e+04, 5.7433000e+04
 2.0130107e+07, 1.4000000e+01, 3.9960000e+01, 5.7153000e+04, 5.7153000e+04
